dataset,index,raw_label,y_true,pred_label,outcome,probability,target_confidence,mc_std,global_focus_count,local_focus_count,total_focus_count,global_central_focus_count,local_central_focus_count,global_central_focus_fraction,local_central_focus_fraction,global_focus_density,local_focus_density,global_attention_position_variance,local_attention_position_variance,mean_attention_position_variance,global_attention_entropy,local_attention_entropy,mean_attention_entropy,global_central_importance_ratio,local_central_importance_ratio,mean_central_importance_ratio,global_peak_distance_to_center,local_peak_distance_to_center
tess,142,J,0,0,TN,0.00027195800794288516,0.9997280419920571,0.00010025142546510324,3,2,5,1,0,0.3333333333333333,0.0,0.08955223880597014,0.11475409836065574,0.045985320461255225,0.07465917122835802,0.060322245844806624,0.9006463952474998,0.9134599706224731,0.9070531829349864,0.3703359740785118,0.16265969374249162,0.26649783391050175,1.0,17.0
tess,143,J,0,0,TN,0.0014195963740348816,0.9985804036259651,0.0003874276590067893,4,6,10,2,2,0.5,0.3333333333333333,0.0945273631840796,0.11475409836065574,0.03581815707607085,0.06919986657302872,0.052509011824549784,0.901132318541134,0.9114492719521586,0.9062907952466464,0.24064189702187105,0.2962135077294709,0.268427702375671,23.0,5.0
tess,144,J,0,0,TN,0.000492822437081486,0.9995071775629185,0.00016831133689265698,6,3,9,4,0,0.6666666666666666,0.0,0.08955223880597014,0.11475409836065574,0.051895140225148614,0.06328825260108169,0.05759169641311515,0.9312388261056072,0.9081431514381362,0.9196909887718716,0.32699186263822005,0.15592401386941737,0.24145793825381873,3.0,7.0
tess,145,J,0,0,TN,0.0002573555975686759,0.9997426444024313,8.590746438130736e-05,6,6,12,3,3,0.5,0.5,0.09950248756218906,0.11475409836065574,0.06309157317450981,0.08798893265030414,0.07554025291240697,0.9564601742184021,0.9605362909133237,0.9584982325658629,0.25845239877985693,0.23723212530538443,0.24784226204262066,22.0,4.0
tess,146,EB,1,1,TP,0.9948941469192505,0.9948941469192505,0.0010882613714784384,5,5,10,3,3,0.6,0.6,0.09950248756218906,0.11475409836065574,0.041490718281967015,0.04859999120140666,0.04504535474168683,0.9173501053283407,0.9015516030506988,0.9094508541895198,0.3616228463193759,0.36916594997723223,0.3653943981483041,15.0,3.0
tess,147,J,0,0,TN,6.291559111559764e-05,0.9999370844088844,2.9496499337255955e-05,4,3,7,2,0,0.5,0.0,0.07960199004975124,0.11475409836065574,0.0604372195780391,0.08161775598378979,0.07102748778091444,0.9513823078772311,0.9190980673114526,0.9352401875943419,0.30957629986799884,0.17844199810926953,0.24400914898863418,2.0,19.0
tess,148,J,0,0,TN,2.24997734221688e-06,0.9999977500226578,1.609100763744209e-06,5,4,9,2,2,0.4,0.5,0.08955223880597014,0.11475409836065574,0.06642629951614763,0.0744677092485983,0.07044700438237297,0.9539098421680854,0.9013317637932103,0.9276208029806479,0.20652536489704953,0.2241090181312297,0.2153171915141396,44.0,17.0
tess,149,J,0,0,TN,0.002669060602784157,0.9973309393972158,0.0007189219468273222,4,7,11,0,5,0.0,0.7142857142857143,0.0945273631840796,0.11475409836065574,0.06145390895151287,0.052664173164423546,0.057059041057968204,0.9360620037145951,0.910450728402822,0.9232563660587085,0.1029413372912117,0.35036917409256213,0.2266552556918869,33.0,0.0
tess,150,J,0,0,TN,0.0037185857072472572,0.9962814142927527,0.0010679175611585379,5,6,11,3,3,0.6,0.5,0.0845771144278607,0.11475409836065574,0.05101211926959997,0.05656051814614487,0.05378631870787242,0.9496562798157537,0.912973263810611,0.9313147718131823,0.2580107881351067,0.2716782770570408,0.26484453259607377,13.0,1.0
tess,151,EB,1,1,TP,0.9676125049591064,0.9676125049591064,0.0049077901057899,5,6,11,2,3,0.4,0.5,0.07462686567164178,0.11475409836065574,0.06723811066805267,0.06338246599589512,0.06531028833197389,0.9554054171263203,0.9087690364581967,0.9320872267922585,0.2556577784117372,0.31829913964152634,0.28697845902663177,13.0,1.0
tess,152,J,0,0,TN,7.3224009611294605e-06,0.9999926775990389,5.2106211114733014e-06,4,4,8,0,0,0.0,0.0,0.1044776119402985,0.11475409836065574,0.053014902346628694,0.08538041928919977,0.06919766081791423,0.9232321502360331,0.8655691630163086,0.8944006566261709,0.1331864094640895,0.11858786332016222,0.12588713639212584,88.0,18.0
tess,153,J,0,0,TN,0.0004157374205533415,0.9995842625794467,0.00015750317834317684,4,7,11,0,3,0.0,0.42857142857142855,0.09950248756218906,0.11475409836065574,0.07731099569559426,0.05238508766538925,0.06484804168049176,0.9383317516746867,0.9233758880816288,0.9308538198781577,0.06035013265959226,0.2416684221017253,0.15100927738065878,29.0,8.0
tess,154,J,0,0,TN,0.002811822574585676,0.9971881774254143,0.0008121297578327358,5,4,9,2,2,0.4,0.5,0.0945273631840796,0.11475409836065574,0.056246601801235516,0.07306171851123225,0.06465416015623388,0.9541197486836038,0.9270782527158525,0.9405990006997282,0.24566479583456016,0.26059979988809756,0.25313229786132885,42.0,22.0
tess,155,J,0,0,TN,0.000406814826419577,0.9995931851735804,0.00017439245129935443,2,2,4,2,0,1.0,0.0,0.04975124378109453,0.11475409836065574,0.04039345764616008,0.07454560907922633,0.057469533362693205,0.9028454949826531,0.9286496259196798,0.9157475604511665,0.465931933778639,0.1635267529272824,0.3147293433529607,1.0,15.0
tess,156,J,0,0,TN,0.006475761998444796,0.9935242380015552,0.0016524652019143105,4,4,8,3,2,0.75,0.5,0.08955223880597014,0.11475409836065574,0.06249000315353674,0.0504727096364544,0.056481356394995574,0.945994611544471,0.915413497250195,0.9307040543973331,0.3449102810852785,0.32406116017810355,0.334485720631691,8.0,5.0
tess,157,J,0,0,TN,0.07603587210178375,0.9239641278982162,0.012966066598892212,3,3,6,3,0,1.0,0.0,0.0945273631840796,0.11475409836065574,0.035953898127664835,0.07585904803184332,0.05590647307975408,0.9045067265732968,0.9227085850583159,0.9136076558158064,0.4838480167644873,0.18322234903224335,0.3335351828983653,0.0,17.0
tess,158,J,0,0,TN,0.06367157399654388,0.9363284260034561,0.008275128901004791,3,4,7,3,0,1.0,0.0,0.09950248756218906,0.11475409836065574,0.0299651064388105,0.09326333919315154,0.061614222815981015,0.8872423452582868,0.9277385374299649,0.9074904413441258,0.5193384891594218,0.16607749534853922,0.3427079922539805,15.0,21.0
tess,159,J,0,0,TN,0.000202144481590949,0.999797855518409,9.098788723349571e-05,3,4,7,3,0,1.0,0.0,0.0845771144278607,0.11475409836065574,0.05418707568241474,0.07901912005737856,0.06660309786989665,0.9403064269092714,0.9263873429782982,0.9333468849437847,0.35646525898984754,0.1612546193515056,0.25885993917067657,2.0,19.0
tess,160,J,0,0,TN,0.005252409726381302,0.9947475902736187,0.0010938247432932258,3,1,4,2,0,0.6666666666666666,0.0,0.09950248756218906,0.01639344262295082,0.0454009246669089,0.06860565762185286,0.05700329114438088,0.9063354665624969,0.9010893252535683,0.9037123959080327,0.444943716670177,0.11886210370660427,0.28190291018839064,4.0,6.0
tess,161,J,0,0,TN,0.5334696769714355,0.46653032302856445,0.02616325207054615,2,5,7,2,1,1.0,0.2,0.029850746268656716,0.11475409836065574,0.025769866098610088,0.06158079358500092,0.0436753298418055,0.8368297383930637,0.9217026675738071,0.8792662029834355,0.6331997393127061,0.2054581145604178,0.419328926936562,7.0,3.0
tess,162,J,0,0,TN,8.86608540895395e-06,0.999991133914591,6.191918600961799e-06,5,5,10,2,1,0.4,0.2,0.0945273631840796,0.11475409836065574,0.07096584743848874,0.0609885777938174,0.06597721261615308,0.9435241759337627,0.9246980148707238,0.9341110954022432,0.18914471066556043,0.2816376851013451,0.23539119788345278,44.0,1.0
tess,163,EB,1,1,TP,0.984819233417511,0.984819233417511,0.0032775464933365583,2,3,5,2,3,1.0,1.0,0.04975124378109453,0.04918032786885246,0.03481917383712733,0.02307879539001333,0.02894898461357033,0.8407100581660826,0.7910142580088592,0.8158621580874709,0.609320890037377,0.5505086401578292,0.5799147650976031,0.0,2.0
tess,164,J,0,0,TN,0.002133335452526808,0.9978666645474732,0.0005221939063630998,2,6,8,0,1,0.0,0.16666666666666666,0.05970149253731343,0.11475409836065574,0.042400980017994014,0.07473076690095305,0.05856587345947353,0.8941433955704379,0.9156779676307045,0.9049106816005712,0.13982497897639917,0.15164121540958658,0.14573309719299288,37.0,23.0
tess,165,J,0,0,TN,5.0373873818898574e-05,0.9999496261261811,1.821115984057542e-05,5,4,9,2,0,0.4,0.0,0.09950248756218906,0.11475409836065574,0.058902645887977806,0.1066884057802701,0.08279552583412395,0.9593912618804773,0.9476070153481079,0.9534991386142926,0.19477357695788372,0.12743721136954436,0.16110539416371406,19.0,27.0
tess,166,EB,1,1,TP,0.9951856732368469,0.9951856732368469,0.0010969954309985042,4,5,9,3,4,0.75,0.8,0.07960199004975124,0.09836065573770492,0.046255275469512386,0.0312766811973063,0.03876597833340934,0.9018975523418368,0.819273236706173,0.860585394524005,0.4341841666712357,0.5627646335829035,0.4984744001270696,2.0,5.0
tess,167,J,0,0,TN,0.0005239112651906908,0.9994760887348093,0.00017247724463231862,4,3,7,1,2,0.25,0.6666666666666666,0.0945273631840796,0.04918032786885246,0.05832952184706317,0.05579546553425509,0.05706249369065913,0.9271513553789019,0.8872305277046534,0.9071909415417776,0.11484170975956559,0.3683124816666177,0.24157709571309163,29.0,5.0
tess,168,J,0,0,TN,3.367274621268734e-05,0.9999663272537873,1.332744250248652e-05,2,3,5,2,1,1.0,0.3333333333333333,0.05970149253731343,0.11475409836065574,0.04964257055083471,0.0734086275126597,0.0615255990317472,0.9216004189645257,0.9127397838306534,0.9171701013975895,0.40770738987740746,0.18631340818442968,0.2970103990309186,0.0,17.0
tess,169,J,0,0,TN,0.0006074454286135733,0.9993925545713864,0.00019091760623268783,1,6,7,1,2,1.0,0.3333333333333333,0.024875621890547265,0.11475409836065574,0.05447201735275308,0.08678521213992628,0.07062861474633968,0.9235688506366109,0.9446118549843917,0.9340903528105013,0.3147939232101803,0.2541322356634495,0.2844630794368149,5.0,16.0
tess,170,J,0,0,TN,3.4257576771778986e-05,0.9999657424232282,1.7793552615330555e-05,5,3,8,2,1,0.4,0.3333333333333333,0.08955223880597014,0.11475409836065574,0.0619598653930321,0.07727209666620016,0.06961598102961614,0.9447571750207396,0.9204807346003859,0.9326189548105628,0.2512575307882165,0.19141013247104907,0.22133383162963277,5.0,19.0
tess,171,J,0,0,TN,0.0006238631904125214,0.9993761368095875,0.00019240082474425435,5,1,6,3,0,0.6,0.0,0.0845771144278607,0.01639344262295082,0.045014480230871984,0.08125033965793503,0.0631324099444035,0.9335563900895264,0.9015325152944939,0.9175444526920101,0.31626674995468856,0.10977618254750318,0.21302146625109586,9.0,8.0
tess,172,EB,1,1,TP,0.9996323585510254,0.9996323585510254,0.00012399624392855912,5,6,11,2,4,0.4,0.6666666666666666,0.0945273631840796,0.11475409836065574,0.05424585268893299,0.05586722300884052,0.055056537848886755,0.9214533299572223,0.9078676013750375,0.9146604656661299,0.2860616864575288,0.3240099957215694,0.30503584108954906,20.0,5.0
tess,173,J,0,0,TN,0.002751454245299101,0.9972485457547009,0.0006225813995115459,2,5,7,2,2,1.0,0.4,0.04477611940298507,0.11475409836065574,0.03637241762840247,0.05129651145222259,0.043834464540312534,0.8656560500220293,0.9186949955294585,0.892175522775744,0.5940288209614354,0.3190532438166727,0.4565410323890541,13.0,5.0
tess,174,J,0,0,TN,1.626869197934866e-05,0.9999837313080207,9.566223525325768e-06,4,4,8,1,1,0.25,0.25,0.1044776119402985,0.11475409836065574,0.07887554128807954,0.09747748044900605,0.08817651086854279,0.9449349407450677,0.947629901175815,0.9462824209604414,0.18020464130866662,0.2212102855233903,0.20070746341602846,68.0,25.0
tess,175,PC,1,1,TP,0.9957965016365051,0.9957965016365051,0.0013158656656742096,5,5,10,4,3,0.8,0.6,0.09950248756218906,0.11475409836065574,0.042784588129054085,0.05198665290381337,0.04738562051643373,0.899914812676297,0.9192855851762686,0.9096001989262827,0.46628394577250615,0.3017437794042988,0.3840138625884025,11.0,0.0
tess,176,J,0,0,TN,0.03207094222307205,0.967929057776928,0.005381312686949968,5,4,9,5,2,1.0,0.5,0.1044776119402985,0.11475409836065574,0.029608291025518617,0.042444812756480786,0.0360265518909997,0.8884994542827627,0.876618546359917,0.8825590003213398,0.5468629275608737,0.44841121712838705,0.4976370723446304,11.0,3.0
tess,177,J,0,0,TN,0.00023385694657918066,0.9997661430534208,8.427843567915261e-05,3,3,6,1,1,0.3333333333333333,0.3333333333333333,0.0845771144278607,0.11475409836065574,0.06314005715532117,0.054457623518287084,0.05879884033680413,0.93902353500382,0.888812915210097,0.9139182251069584,0.18905743306840575,0.22549111142948913,0.20727427224894746,40.0,6.0
tess,178,J,0,0,TN,0.0004869831900577992,0.9995130168099422,0.00016704628069419414,4,6,10,1,3,0.25,0.5,0.0845771144278607,0.11475409836065574,0.03933333737921972,0.07244918583742718,0.05589126160832345,0.898298760973966,0.9159781777888846,0.9071384693814253,0.2504165254635382,0.3032158872842242,0.2768162063738812,16.0,4.0
tess,179,J,0,0,TN,0.00024158794258255512,0.9997584120574174,0.00010499205382075161,4,5,9,1,2,0.25,0.4,0.0945273631840796,0.11475409836065574,0.06815211537016427,0.08135040444133948,0.07475125990575188,0.933284822333364,0.9405773525546703,0.9369310874440171,0.2718819154344078,0.21737231528480344,0.24462711535960563,15.0,13.0
tess,180,J,0,0,TN,0.0003676855703815818,0.9996323144296184,0.00014082436973694712,5,6,11,1,3,0.2,0.5,0.1044776119402985,0.11475409836065574,0.0652757441597322,0.06843441281784687,0.06685507848878953,0.9409873101921069,0.9141197139353379,0.9275535120637224,0.2207647640205582,0.28156458094249454,0.25116467248152635,16.0,4.0
tess,181,J,0,0,TN,0.00010269129415974021,0.9998973087058403,5.174324178369716e-05,5,4,9,2,1,0.4,0.25,0.08955223880597014,0.11475409836065574,0.06968137813815731,0.09944090032366111,0.08456113923090922,0.9487198731183131,0.9488767584897215,0.9487983158040173,0.24476664745461338,0.1852545564065648,0.21501060193058907,8.0,21.0
tess,182,J,0,0,TN,0.06916720420122147,0.9308327957987785,0.00904530007392168,5,4,9,5,2,1.0,0.5,0.08955223880597014,0.09836065573770492,0.029529215017387474,0.03784822375989356,0.033688719388640515,0.8524113896235171,0.8620894125090455,0.8572504010662814,0.5306229140497852,0.29451273057190885,0.41256782231084704,7.0,5.0
tess,183,J,0,0,TN,4.6842189476592466e-05,0.9999531578105234,1.99690130102681e-05,1,5,6,1,2,1.0,0.4,0.029850746268656716,0.11475409836065574,0.06449266792082108,0.09713618381587856,0.08081442586834982,0.9264995779257738,0.9501656347412097,0.9383326063334918,0.2885735265226567,0.18701843189311934,0.23779597920788803,3.0,2.0
tess,184,J,0,0,TN,0.0004938881029374897,0.9995061118970625,0.0001409339311067015,3,5,8,0,1,0.0,0.2,0.1044776119402985,0.11475409836065574,0.06506398974818844,0.06592578389743911,0.06549488682281378,0.9239762360206314,0.8982683663910384,0.9111223012058349,0.17809268393851937,0.1530546479816634,0.16557366596009138,42.0,11.0
tess,185,J,0,0,TN,4.310895019443706e-05,0.9999568910498056,1.8842021745513193e-05,5,6,11,0,0,0.0,0.0,0.0845771144278607,0.11475409836065574,0.05489549058235628,0.07525449618115626,0.06507499338175626,0.9168931325467594,0.8944337987019909,0.9056634656243752,0.1446120647731428,0.15284316980993637,0.1487276172915396,21.0,18.0
tess,186,J,0,0,TN,7.309184002224356e-05,0.9999269081599778,3.2533149351365864e-05,3,6,9,2,1,0.6666666666666666,0.16666666666666666,0.09950248756218906,0.11475409836065574,0.048134481055274604,0.10026421252493145,0.07419934679010302,0.9281475529694596,0.9490866985808537,0.9386171257751567,0.3520833762618891,0.18775852793342448,0.2699209520976568,13.0,25.0
tess,187,J,0,0,TN,5.1590241127996705e-06,0.9999948409758872,3.465010422587511e-06,3,6,9,0,1,0.0,0.16666666666666666,0.04975124378109453,0.11475409836065574,0.08598453096573241,0.07382108912694102,0.07990281004633672,0.9515877384429022,0.9033713924860548,0.9274795654644785,0.08291133920755486,0.1831193888537907,0.13301536403067277,47.0,14.0
tess,188,J,0,0,TN,0.0005745991365984082,0.9994254008634016,0.00018961256137117743,2,6,8,2,2,1.0,0.3333333333333333,0.03482587064676617,0.11475409836065574,0.06562416005251262,0.08621818469076328,0.07592117237163795,0.9522021942879046,0.9321471091812125,0.9421746517345586,0.21690633951404237,0.19408022943119535,0.20549328447261886,17.0,6.0
tess,189,EB,1,1,TP,0.9977628588676453,0.9977628588676453,0.000617450859863311,1,7,8,0,4,0.0,0.5714285714285714,0.09950248756218906,0.11475409836065574,0.05542209102261602,0.05884217150454144,0.05713213126357873,0.9026790005639025,0.901956070251091,0.9023175354074968,0.1432269105384878,0.3196727098248967,0.23144981018169225,49.0,5.0
tess,190,EB,1,0,FN,0.17513249814510345,0.8248675018548965,0.01734282448887825,4,1,5,4,1,1.0,1.0,0.0945273631840796,0.11475409836065574,0.03578934702171893,0.061076684953513566,0.04843301598761625,0.9040482683250894,0.9043397222303742,0.9041939952777318,0.5176444178015218,0.41044906134761705,0.46404673957456943,2.0,3.0
tess,191,J,0,0,TN,0.12035953253507614,0.8796404674649239,0.016079893335700035,5,3,8,5,0,1.0,0.0,0.0945273631840796,0.11475409836065574,0.043034638843815295,0.06542158517406885,0.05422811200894207,0.9206323421227284,0.919693818943322,0.9201630805330252,0.3918855940249256,0.15464397231042343,0.27326478316767455,18.0,15.0
tess,192,J,0,0,TN,0.00014632855891250074,0.9998536714410875,6.485119229182601e-05,3,6,9,0,1,0.0,0.16666666666666666,0.09950248756218906,0.11475409836065574,0.07912999184479333,0.09837001742019225,0.08875000463249279,0.9505964412110194,0.9442952761790475,0.9474458586950334,0.12657034009988857,0.19877007963020904,0.16267020986504882,89.0,25.0
tess,193,EB,1,1,TP,0.9943980574607849,0.9943980574607849,0.001238423166796565,3,5,8,3,2,1.0,0.4,0.07960199004975124,0.11475409836065574,0.04064300120102428,0.05905871990753668,0.04985086055428048,0.9176988289020714,0.92033390162799,0.9190163652650307,0.42589967097696285,0.27694715134128073,0.3514234111591218,14.0,17.0
tess,194,J,0,0,TN,0.00033547356724739075,0.9996645264327526,0.0001196171433548443,2,5,7,2,1,1.0,0.2,0.08955223880597014,0.11475409836065574,0.04271391255474704,0.08722716650039267,0.06497053952756986,0.9262446797006634,0.9485289388796554,0.9373868092901594,0.42057932671958437,0.15212930121664214,0.2863543139681133,7.0,15.0
tess,195,J,0,0,TN,0.0005591838271357119,0.9994408161728643,0.00014507015293929726,4,4,8,0,2,0.0,0.5,0.08955223880597014,0.11475409836065574,0.07708231133231783,0.05740326816479682,0.06724278974855732,0.950494469375587,0.9165245278566599,0.9335094986161234,0.14679939676377254,0.28161511202485434,0.21420725439431343,77.0,11.0
tess,196,J,0,0,TN,0.002851041266694665,0.9971489587333053,0.0006419746205210686,2,5,7,1,1,0.5,0.2,0.08955223880597014,0.11475409836065574,0.04028080374738986,0.06609752384955934,0.053189163798474604,0.9125398016210504,0.9168064676641516,0.914673134642601,0.32531045085561217,0.2376340202814854,0.2814722355685488,11.0,4.0
tess,197,J,0,0,TN,4.560993329505436e-05,0.999954390066705,2.047400630544871e-05,3,2,5,3,0,1.0,0.0,0.07462686567164178,0.11475409836065574,0.0396798822159907,0.0644852052804148,0.05208254374820275,0.9032458377193822,0.907598316914241,0.9054220773168116,0.48898855901805305,0.17236341132711347,0.33067598517258323,7.0,15.0
tess,198,J,0,1,FP,0.9637048244476318,0.9637048244476318,0.005849792622029781,2,4,6,0,4,0.0,1.0,0.09950248756218906,0.11475409836065574,0.051176680446449366,0.05965899819052921,0.05541783931848929,0.8658582820985198,0.9336213378059924,0.8997398099522561,0.10223465998537301,0.3402074637396438,0.2212210618625084,66.0,0.0
tess,199,J,0,1,FP,0.8408019542694092,0.8408019542694092,0.02035379596054554,3,5,8,3,3,1.0,0.6,0.09950248756218906,0.11475409836065574,0.03128184638502988,0.03782999321756298,0.03455591980129643,0.8733672563167774,0.8789112234441232,0.8761392398804503,0.5373147838917273,0.33294870768748464,0.43513174578960595,15.0,5.0
tess,200,J,0,0,TN,0.14654120802879333,0.8534587919712067,0.017514551058411598,2,5,7,2,2,1.0,0.4,0.07960199004975124,0.11475409836065574,0.01802233581356563,0.05512211129457802,0.036572223554071824,0.8173945290675815,0.9052862668022528,0.8613403979349171,0.6780477702820872,0.3147798533262594,0.4964138118041733,0.0,2.0
tess,201,J,0,0,TN,0.0009343004785478115,0.9990656995214522,0.00024157992447726429,2,4,6,0,2,0.0,0.5,0.1044776119402985,0.11475409836065574,0.052052940556431046,0.0628335635928123,0.05744325207462167,0.9127793111252417,0.9128217392580398,0.9128005251916407,0.1755612809162323,0.35684849044559985,0.26620488568091605,51.0,4.0
tess,202,J,0,0,TN,3.349471080582589e-05,0.9999665052891942,1.9102209989796393e-05,4,3,7,2,0,0.5,0.0,0.0945273631840796,0.11475409836065574,0.05830746408299055,0.0803755627383078,0.06934151341064917,0.9322536736810949,0.9150488343496838,0.9236512540153894,0.3391720753657699,0.17545479240188203,0.25731343388382594,1.0,19.0
tess,203,J,0,0,TN,0.001448840950615704,0.9985511590493843,0.00038334846612997353,4,6,10,2,1,0.5,0.16666666666666666,0.09950248756218906,0.11475409836065574,0.03748290343188021,0.057359772314805504,0.04742133787334286,0.9167742390459735,0.9166150328091556,0.9166946359275645,0.3718867400263982,0.2279936905128582,0.2999402152696282,1.0,7.0
tess,204,J,0,0,TN,0.002207620767876506,0.9977923792321235,0.000613240001257509,5,2,7,2,0,0.4,0.0,0.0945273631840796,0.11475409836065574,0.04924042466153366,0.07662183784626538,0.06293113125389951,0.9132143597303563,0.9123261346464026,0.9127702471883794,0.3460286444988343,0.175475397483358,0.2607520209910962,1.0,17.0
tess,205,J,0,0,TN,1.1455442290753126e-05,0.9999885445577092,6.2264498410513625e-06,2,3,5,2,0,1.0,0.0,0.0845771144278607,0.11475409836065574,0.0408028096876881,0.07215022169716746,0.05647651569242779,0.8997544663227969,0.9178954407080018,0.9088249535153994,0.44633830779126354,0.1240528514523604,0.28519557962181197,1.0,13.0
tess,206,J,0,0,TN,1.9396564312046394e-05,0.999980603435688,9.927300197887234e-06,3,3,6,1,0,0.3333333333333333,0.0,0.0845771144278607,0.11475409836065574,0.06327572247707838,0.07651303523598127,0.06989437885652983,0.9506571032686651,0.929485516516011,0.9400713098923381,0.2944332142955748,0.1903827800886551,0.24240799719211495,1.0,20.0
tess,207,EB,1,1,TP,0.9984760880470276,0.9984760880470276,0.0005152503144927323,4,2,6,3,2,0.75,1.0,0.1044776119402985,0.11475409836065574,0.03106142446485411,0.03688411601867416,0.033972770241764136,0.8597012604528378,0.8676609924837779,0.8636811264683079,0.5608679186049541,0.49796458355932255,0.5294162510821383,6.0,2.0
tess,208,J,0,0,TN,0.025881661102175713,0.9741183388978243,0.004695171490311623,4,5,9,3,0,0.75,0.0,0.0845771144278607,0.11475409836065574,0.04354515791568879,0.08248139919767937,0.06301327855668408,0.870749546615055,0.900215239231542,0.8854823929232984,0.5472466142591403,0.06859738213403499,0.30792199819658767,12.0,10.0
tess,209,J,0,0,TN,0.0018838330870494246,0.9981161669129506,0.0004316770355217159,4,4,8,1,1,0.25,0.25,0.07960199004975124,0.11475409836065574,0.06048843419013575,0.07402134866351882,0.06725489142682728,0.9291553296245316,0.9084932498380204,0.918824289731276,0.26064233785453533,0.20012193113240984,0.23038213449347258,33.0,15.0
tess,210,J,0,0,TN,7.211157935671508e-05,0.9999278884206433,3.0740720831090584e-05,5,7,12,1,2,0.2,0.2857142857142857,0.09950248756218906,0.11475409836065574,0.07325546442123658,0.09512981213234234,0.08419263827678947,0.9407506589098855,0.9444473099803762,0.9425989844451308,0.1631459265363391,0.2095563909239819,0.1863511587301605,28.0,21.0
tess,211,EB,1,1,TP,0.9989849328994751,0.9989849328994751,0.00026918380171991885,5,6,11,3,4,0.6,0.6666666666666666,0.09950248756218906,0.11475409836065574,0.041204363972247665,0.05000073430838112,0.04560254914031439,0.9265465977600758,0.8983274532638442,0.91243702551196,0.303999891032956,0.370026333571539,0.3370131123022475,18.0,4.0
tess,212,EB,1,1,TP,0.8356294631958008,0.8356294631958008,0.017031176015734673,4,4,8,2,2,0.5,0.5,0.07462686567164178,0.11475409836065574,0.040673148790246555,0.054023297884327984,0.04734822333728727,0.9273537700578495,0.914497028123326,0.9209253990905877,0.3587938956180799,0.30687213949073044,0.3328330175544052,11.0,2.0
tess,213,J,0,0,TN,0.00023143604630604386,0.999768563953694,9.632937872083858e-05,1,2,3,1,0,1.0,0.0,0.04975124378109453,0.11475409836065574,0.049019763634360745,0.07352156253495541,0.061270663084658075,0.9098951047618574,0.9101469748850107,0.9100210398234341,0.3915008260385579,0.1589885038023437,0.2752446649204508,1.0,15.0
tess,214,J,0,0,TN,1.4100976841291413e-05,0.9999858990231587,7.23700304661179e-06,7,2,9,3,1,0.42857142857142855,0.5,0.09950248756218906,0.11475409836065574,0.04163521468886564,0.05691517285444488,0.04927519377165526,0.923245299715942,0.8966422200457261,0.9099437598808341,0.32081098100820277,0.20185650071634256,0.2613337408622727,8.0,14.0
tess,215,J,0,0,TN,0.0019995644688606262,0.9980004355311394,0.0005668849335052073,5,5,10,1,0,0.2,0.0,0.0945273631840796,0.11475409836065574,0.05943605515196769,0.10031100601229782,0.07987353058213276,0.9440427589587908,0.9609536285495962,0.9524981937541934,0.22361454932954633,0.17101070509576533,0.19731262721265583,41.0,25.0
tess,216,J,0,0,TN,0.0004304842441342771,0.9995695157558657,0.000153855697135441,5,6,11,2,1,0.4,0.16666666666666666,0.0945273631840796,0.11475409836065574,0.058883471793156686,0.09388543724144208,0.07638445451729939,0.9396225432359631,0.9491443438346171,0.94438344353529,0.27522550663719897,0.1860792291239457,0.23065236788057233,11.0,23.0
tess,217,J,0,0,TN,0.002759294817224145,0.9972407051827759,0.0006839027628302574,2,5,7,0,4,0.0,0.8,0.09950248756218906,0.11475409836065574,0.08990504401145227,0.05591036895599152,0.0729077064837219,0.9039053795514164,0.9193945929811254,0.9116499862662708,0.03388445795870319,0.2875364869005595,0.16071047242963135,63.0,5.0
tess,218,EB,1,1,TP,0.999085009098053,0.999085009098053,0.00032296456629410386,4,5,9,3,2,0.75,0.4,0.0845771144278607,0.11475409836065574,0.04431873512973851,0.06442374680236257,0.05437124096605054,0.9328030372256318,0.9123360337693657,0.9225695354974988,0.3757610492616126,0.2528922719943064,0.3143266606279595,0.0,3.0
tess,219,J,0,0,TN,5.544005398405716e-05,0.9999445599460159,2.6287785658496432e-05,1,4,5,1,1,1.0,0.25,0.024875621890547265,0.11475409836065574,0.06465715886732201,0.09834235427561444,0.08149975657146823,0.936365994992105,0.9429569903079308,0.939661492650018,0.2930982509808384,0.1980507141276674,0.2455744825542529,11.0,1.0
tess,220,EB,1,1,TP,0.8687132596969604,0.8687132596969604,0.013107113540172577,4,5,9,4,2,1.0,0.4,0.0845771144278607,0.11475409836065574,0.043365778858773935,0.05723802966274755,0.05030190426076074,0.9366268977109001,0.9179936546735835,0.9273102761922418,0.34935520390888086,0.290984222470843,0.3201697131898619,19.0,11.0
tess,221,J,0,0,TN,0.00016336700355168432,0.9998366329964483,5.270996916806325e-05,8,7,15,3,2,0.375,0.2857142857142857,0.09950248756218906,0.11475409836065574,0.05795952403882193,0.08057037012613215,0.06926494708247705,0.9490129769026262,0.9298473587302343,0.9394301678164303,0.26421732495610106,0.20693248037531636,0.2355749026657087,1.0,16.0
tess,222,J,0,0,TN,0.0006077922880649567,0.999392207711935,0.00020946605945937335,4,3,7,1,2,0.25,0.6666666666666666,0.1044776119402985,0.11475409836065574,0.0512583213593976,0.051023707078022,0.0511410142187098,0.912638794437063,0.8997787065919162,0.9062087505144896,0.1897045793596535,0.2902339105677234,0.23996924496368846,56.0,9.0
