dataset,index,raw_label,y_true,probability,calibrated_probability,threshold,calibrated_threshold,pred_label,target_confidence,calibrated_target_confidence,mc_mean,mc_std,mc_p05,mc_p95,mc_mean_calibrated,mc_std_calibrated,mc_p05_calibrated,mc_p95_calibrated,outcome
tess,0,J,0,0.0006054799,0.0030659998,0.7500000000000002,0.7021831274032593,0,0.99939454,0.996934,0.0006363785,0.00020247398,0.00037867043,0.0010352851,0.003160741,0.0007746269,0.002126974,0.004654811,TN
tess,1,J,0,7.954214e-05,0.0006298564,0.7500000000000002,0.7021831274032593,0,0.9999205,0.99937016,8.369902e-05,3.6101526e-05,4.5318753e-05,0.00015522778,0.0006462086,0.00021180262,0.0004060511,0.0010611555,TN
tess,2,J,0,0.0003138665,0.0018374869,0.7500000000000002,0.7021831274032593,0,0.9996861,0.9981625,0.00035153373,0.00012748798,0.00021290785,0.0005790505,0.0019863883,0.00055108493,0.0013577004,0.0029612558,TN
tess,3,J,0,0.0010114503,0.004571247,0.7500000000000002,0.7021831274032593,0,0.99898857,0.99542874,0.001059257,0.00031661236,0.00069812057,0.0016292912,0.0047038137,0.001078443,0.003425467,0.0066221743,TN
tess,4,J,0,0.004224621,0.013860024,0.7500000000000002,0.7021831274032593,0,0.9957754,0.98613995,0.004456054,0.0011682576,0.002922298,0.006681779,0.014359984,0.0028568585,0.010419977,0.019743623,TN
tess,5,J,0,0.0009753648,0.0044438564,0.7500000000000002,0.7021831274032593,0,0.9990246,0.9955561,0.0009976742,0.0002812142,0.00067580707,0.0015262152,0.004493936,0.0009657289,0.0033399132,0.0062943413,TN
tess,6,J,0,0.00012440958,0.0008929018,0.7500000000000002,0.7021831274032593,0,0.9998756,0.9991071,0.00013302155,5.0586506e-05,6.959929e-05,0.00023624868,0.00093015225,0.0002703683,0.00056753005,0.0014724282,TN
tess,7,J,0,0.00086709356,0.0040550563,0.7500000000000002,0.7021831274032593,0,0.99913293,0.9959449,0.0009007358,0.0002553186,0.0005796887,0.0012898851,0.004149847,0.0008989141,0.0029637953,0.0055225445,TN
tess,8,J,0,4.6906694e-05,0.00041711293,0.7500000000000002,0.7021831274032593,0,0.9999531,0.9995829,5.021e-05,2.3240895e-05,2.4528399e-05,9.487918e-05,0.00043275097,0.00015248728,0.00025147255,0.0007227522,TN
tess,9,J,0,0.0015973785,0.006521199,0.7500000000000002,0.7021831274032593,0,0.9984026,0.9934788,0.0016779337,0.00041945014,0.0011932772,0.0024425767,0.0067409887,0.0012813474,0.005198474,0.009067654,TN
tess,10,J,0,0.000477712,0.0025491246,0.7500000000000002,0.7021831274032593,0,0.99952227,0.9974509,0.00050946453,0.00016495485,0.00028357492,0.00082284986,0.0026566377,0.00066770817,0.0016977012,0.0038930888,TN
tess,11,EB,1,0.97709584,0.9493228,0.7500000000000002,0.7021831274032593,1,0.97709584,0.9493228,0.9760675,0.0038756297,0.96969867,0.98222435,0.94774026,0.0064030243,0.9373703,0.9582043,TP
tess,12,J,0,0.00020241101,0.0013052119,0.7500000000000002,0.7021831274032593,0,0.9997976,0.9986948,0.00020386063,7.454322e-05,0.00011417689,0.00031444203,0.0012992114,0.00035940527,0.00083506474,0.0018400333,TN
tess,13,J,0,0.0001858653,0.0012212291,0.7500000000000002,0.7021831274032593,0,0.99981415,0.99877876,0.00019666208,6.3318366e-05,0.00010109791,0.00030619663,0.001264692,0.00032024202,0.0007594535,0.0018023882,TN
tess,14,J,0,0.00080373854,0.0038225295,0.7500000000000002,0.7021831274032593,0,0.9991963,0.9961775,0.00083491206,0.00022905317,0.00051307725,0.0012539573,0.003911105,0.000843127,0.0026949593,0.0054028756,TN
tess,15,J,0,0.013134529,0.03317622,0.7500000000000002,0.7021831274032593,0,0.98686546,0.96682376,0.013508976,0.0029669737,0.009830343,0.019252317,0.033743564,0.00566052,0.026570387,0.044412885,TN
tess,16,J,0,0.004939994,0.015640983,0.7500000000000002,0.7021831274032593,0,0.99506,0.984359,0.00502551,0.0010572578,0.0035505963,0.0069954195,0.015787972,0.002546512,0.012116147,0.020454744,TN
tess,17,J,0,0.0059919287,0.01815386,0.7500000000000002,0.7021831274032593,0,0.99400806,0.98184615,0.0062123085,0.0016022451,0.0039268257,0.009197075,0.018556869,0.0036632337,0.013098208,0.025246115,TN
tess,18,J,0,6.9020665e-05,0.00056384515,0.7500000000000002,0.7021831274032593,0,0.999931,0.99943614,7.9569436e-05,4.0406027e-05,4.123675e-05,0.00014331218,0.00061883556,0.00023343292,0.00037721294,0.0009970539,TN
tess,19,J,0,0.48743212,0.4901871,0.7500000000000002,0.7021831274032593,0,0.5125679,0.5098129,0.48958725,0.033470288,0.4281523,0.5440146,0.4918562,0.026185336,0.44375473,0.5343981,TN
tess,20,J,0,0.0046504107,0.014927861,0.7500000000000002,0.7021831274032593,0,0.9953496,0.98507214,0.004905335,0.0012795777,0.0030958096,0.0074548814,0.015462949,0.0030988532,0.010895911,0.02148144,TN
tess,21,J,0,3.0457379e-05,0.0002977699,0.7500000000000002,0.7021831274032593,0,0.99996954,0.9997022,3.1122552e-05,1.3449602e-05,1.6427082e-05,5.8229114e-05,0.0002986176,9.774516e-05,0.0001838934,0.0004937853,TN
tess,22,J,0,0.00045585528,0.0024577864,0.7500000000000002,0.7021831274032593,0,0.99954414,0.9975422,0.0004606755,0.00014090871,0.00026513592,0.0007326377,0.002458263,0.0005862588,0.0016110045,0.0035566161,TN
tess,23,J,0,0.03729515,0.07323338,0.7500000000000002,0.7021831274032593,0,0.96270484,0.92676663,0.038481258,0.008349049,0.028803177,0.052944858,0.07464972,0.011823225,0.060277183,0.09520312,TN
tess,24,J,0,0.0006377915,0.0031926848,0.7500000000000002,0.7021831274032593,0,0.99936223,0.99680734,0.0006934557,0.0002562153,0.00035288735,0.0011129524,0.0033702413,0.0009539252,0.002013228,0.0049242503,TN
tess,25,EB,1,0.9996007,0.9977832,0.7500000000000002,0.7021831274032593,1,0.9996007,0.9977832,0.9995938,0.0001184099,0.9993689,0.99976754,0.99777055,0.0005085983,0.9968335,0.99854606,TP
tess,26,J,0,0.00016961296,0.0011371104,0.7500000000000002,0.7021831274032593,0,0.99983037,0.99886286,0.0001937598,8.008382e-05,9.616998e-05,0.00034317488,0.0012449126,0.00039208817,0.0007304117,0.0019698115,TN
tess,27,J,0,0.0004922187,0.002609234,0.7500000000000002,0.7021831274032593,0,0.9995078,0.99739075,0.0005015982,0.00016274836,0.00028011895,0.0007816361,0.002624304,0.00066276133,0.0016815538,0.0037404515,TN
tess,28,J,0,3.209161e-05,0.0003101684,0.7500000000000002,0.7021831274032593,0,0.99996793,0.9996898,3.6812176e-05,1.9479652e-05,1.6627e-05,6.9825255e-05,0.00033830036,0.0001347811,0.00018564699,0.00056896283,TN
tess,29,J,0,0.0019570542,0.0076351687,0.7500000000000002,0.7021831274032593,0,0.99804294,0.9923648,0.0019718679,0.00053151895,0.0012554238,0.0027837777,0.0076340986,0.0015693507,0.005407678,0.010035136,TN
tess,30,EB,1,0.7878644,0.7358271,0.7500000000000002,0.7021831274032593,1,0.7878644,0.7358271,0.7902573,0.01897063,0.75623405,0.82153946,0.7382087,0.017263478,0.70762837,0.7671026,TP
tess,31,J,0,3.2240387e-05,0.00031129026,0.7500000000000002,0.7021831274032593,0,0.99996775,0.9996887,3.439639e-05,1.5290803e-05,1.5585549e-05,6.4909465e-05,0.00032225615,0.00011087528,0.00017650619,0.0005374502,TN
tess,32,J,0,0.0019710811,0.0076776147,0.7500000000000002,0.7021831274032593,0,0.99802893,0.9923224,0.0020103622,0.000551017,0.0013211141,0.0031971503,0.007748161,0.0016188317,0.005626508,0.011171394,TN
tess,33,J,0,8.3466264e-05,0.00065397384,0.7500000000000002,0.7021831274032593,0,0.99991655,0.999346,8.9382585e-05,4.411711e-05,4.166404e-05,0.00014554843,0.00067813025,0.0002485813,0.00038025877,0.0010091801,TN
tess,34,J,0,9.107851e-05,0.0007000617,0.7500000000000002,0.7021831274032593,0,0.9999089,0.99929994,9.5335665e-05,3.9616196e-05,4.728132e-05,0.00016345494,0.00071598066,0.00022594142,0.0004197088,0.0011047594,TN
tess,35,J,0,8.457328e-05,0.0006607317,0.7500000000000002,0.7021831274032593,0,0.9999154,0.9993393,8.5310916e-05,4.615999e-05,4.3768698e-05,0.00015912189,0.00065313315,0.000254471,0.0003951693,0.0010818545,TN
tess,36,J,0,9.489291e-05,0.00072283397,0.7500000000000002,0.7021831274032593,0,0.9999051,0.9992772,0.00010407451,4.642426e-05,5.3508735e-05,0.0001822695,0.0007655783,0.0002569067,0.00046225247,0.0012027456,TN
tess,37,J,0,0.056730073,0.10023112,0.7500000000000002,0.7021831274032593,0,0.9432699,0.8997689,0.056827616,0.009352007,0.042438406,0.07281011,0.10008069,0.012246852,0.08069009,0.12063746,TN
tess,38,EB,1,0.9885391,0.9701111,0.7500000000000002,0.7021831274032593,1,0.9885391,0.9701111,0.9885666,0.0020798685,0.98442155,0.9917047,0.9702582,0.0041444,0.9622039,0.97667867,TP
tess,39,J,0,3.17987e-05,0.00030795645,0.7500000000000002,0.7021831274032593,0,0.99996823,0.999692,3.263479e-05,1.450272e-05,1.4732492e-05,5.926899e-05,0.00030948897,0.00010515491,0.0001689177,0.000500636,TN
tess,40,J,0,0.0025465616,0.009365654,0.7500000000000002,0.7021831274032593,0,0.99745345,0.9906343,0.0026137286,0.0007477556,0.0016620904,0.004064139,0.009491123,0.0020769236,0.0067254757,0.013451082,TN
tess,41,J,0,0.00010129449,0.0007606054,0.7500000000000002,0.7021831274032593,0,0.99989873,0.9992394,0.00010722615,3.8872062e-05,5.4680702e-05,0.00018136528,0.0007864537,0.00022203254,0.00047014182,0.0011980966,TN
tess,42,J,0,0.0010593917,0.004738923,0.7500000000000002,0.7021831274032593,0,0.9989406,0.9952611,0.0010935665,0.0003534416,0.0006376471,0.0017865356,0.0048157126,0.0011961317,0.003192114,0.0071133976,TN
tess,43,J,0,0.00031280544,0.001832642,0.7500000000000002,0.7021831274032593,0,0.9996872,0.99816734,0.00032449304,0.00013001842,0.00017525496,0.00057685835,0.0018630923,0.0005635463,0.0011664889,0.0029525044,TN
tess,44,EB,1,0.9994264,0.9970606,0.7500000000000002,0.7021831274032593,1,0.9994264,0.9970606,0.99938506,0.0002245483,0.9989057,0.9996534,0.99692935,0.0008505301,0.9951402,0.9980148,TP
tess,45,J,0,0.08540344,0.13573469,0.7500000000000002,0.7021831274032593,0,0.91459656,0.8642653,0.086905174,0.013795945,0.06909513,0.10835161,0.13713899,0.015904661,0.11604638,0.16171384,TN
tess,46,J,0,0.0005665789,0.0029114597,0.7500000000000002,0.7021831274032593,0,0.9994334,0.99708855,0.0005625794,0.00018670323,0.00034685998,0.0009388692,0.0028702007,0.00072734646,0.0019863585,0.0043139374,TN
tess,47,J,0,0.00090429554,0.004189813,0.7500000000000002,0.7021831274032593,0,0.9990957,0.9958102,0.00095413387,0.00037624274,0.00052153296,0.0017849092,0.004315732,0.0012903719,0.0027295125,0.007108392,TN
tess,48,J,0,0.41172054,0.4307951,0.7500000000000002,0.7021831274032593,0,0.5882795,0.5692049,0.41985336,0.042648565,0.3558023,0.49412686,0.43703124,0.033719238,0.38616464,0.49541458,TN
tess,49,J,0,3.82569e-05,0.00035576525,0.7500000000000002,0.7021831274032593,0,0.99996173,0.9996442,4.016771e-05,1.827548e-05,1.8998913e-05,7.388961e-05,0.0003635779,0.00012723409,0.00020601314,0.0005946418,TN
tess,50,J,0,0.0046031224,0.014810427,0.7500000000000002,0.7021831274032593,0,0.99539685,0.98518956,0.0047893203,0.0013157435,0.003328588,0.00761629,0.015176202,0.0031426952,0.01152545,0.02183856,TN
tess,51,J,0,6.253925e-06,8.6533386e-05,0.7500000000000002,0.7021831274032593,0,0.99999374,0.99991345,7.858928e-06,4.023363e-06,2.9104904e-06,1.516462e-05,0.00010131452,3.9994236e-05,4.762652e-05,0.00017275897,TN
tess,52,J,0,0.0023955808,0.0089321025,0.7500000000000002,0.7021831274032593,0,0.9976044,0.9910679,0.002485508,0.00081553456,0.0015912408,0.0038968532,0.009115874,0.0022249022,0.006501694,0.013020817,TN
tess,53,PC,1,0.99836403,0.99335676,0.7500000000000002,0.7021831274032593,1,0.99836403,0.99335676,0.9983246,0.00044448773,0.99751955,0.9989505,0.9932735,0.0013787771,0.99082375,0.9952955,TP
tess,54,EB,1,0.9963544,0.9876337,0.7500000000000002,0.7021831274032593,1,0.9963544,0.9876337,0.9962907,0.00084194005,0.99485564,0.99750656,0.9875237,0.0021844173,0.9838617,0.9907862,TP
tess,55,J,0,7.966743e-06,0.00010453291,0.7500000000000002,0.7021831274032593,0,0.999992,0.99989545,9.342831e-06,5.0940394e-06,3.4634222e-06,1.9336652e-05,0.00011588415,4.741563e-05,5.45536e-05,0.00020886553,TN
tess,56,J,0,0.4772478,0.48223197,0.7500000000000002,0.7021831274032593,0,0.52275217,0.517768,0.4763567,0.0460359,0.39918151,0.54743826,0.48146355,0.036102798,0.4208656,0.5370798,TN
tess,57,J,0,3.7155904e-05,0.0003477487,0.7500000000000002,0.7021831274032593,0,0.99996287,0.99965227,4.5275297e-05,2.5025583e-05,2.0816282e-05,9.312738e-05,0.00039694153,0.00016477004,0.00022124061,0.00071231904,TN
tess,58,J,0,0.0046334686,0.0148858195,0.7500000000000002,0.7021831274032593,0,0.9953665,0.98511416,0.004893828,0.0011568697,0.0034674467,0.0067476826,0.015455358,0.002761522,0.01189596,0.0198944,TN
tess,59,J,0,0.005348801,0.016631246,0.7500000000000002,0.7021831274032593,0,0.9946512,0.98336875,0.0055707972,0.0010853288,0.004105166,0.0073519037,0.017104411,0.0025459689,0.013556003,0.021252595,TN
tess,60,J,0,0.00056539127,0.0029067046,0.7500000000000002,0.7021831274032593,0,0.9994346,0.9970933,0.00056004955,0.00016576887,0.00033131006,0.0007861315,0.0028648113,0.0006503928,0.0019166118,0.0037571827,TN
tess,61,J,0,0.00014273981,0.0009939593,0.7500000000000002,0.7021831274032593,0,0.99985725,0.99900603,0.00013833701,4.0004266e-05,8.3820225e-05,0.00020164189,0.0009634039,0.00021451568,0.00065613625,0.0013013426,TN
tess,62,J,0,0.00046128916,0.002480583,0.7500000000000002,0.7021831274032593,0,0.9995387,0.99751943,0.00049637887,0.00017874534,0.0002897884,0.0008715187,0.0025995504,0.0007151368,0.001726629,0.004071116,TN
tess,63,J,0,0.010949363,0.028861148,0.7500000000000002,0.7021831274032593,0,0.9890506,0.97113883,0.011043578,0.0028324295,0.007341656,0.01676893,0.028876223,0.005653341,0.02122983,0.039979633,TN
tess,64,J,0,2.4893956e-05,0.00025439422,0.7500000000000002,0.7021831274032593,0,0.9999751,0.9997456,2.6122016e-05,1.0344429e-05,1.2529694e-05,4.4042645e-05,0.00026070065,8.056713e-05,0.00014885704,0.00039709755,TN
tess,65,J,0,0.0017222941,0.00691397,0.7500000000000002,0.7021831274032593,0,0.9982777,0.99308604,0.0018149869,0.00048570396,0.0012272361,0.0029429358,0.007158527,0.0014661588,0.00531309,0.010476951,TN
tess,66,EB,1,0.4715203,0.47775576,0.7500000000000002,0.7021831274032593,0,0.5284797,0.5222442,0.47363538,0.031512633,0.4241443,0.5231768,0.47937703,0.024664514,0.44059843,0.51809984,FN
tess,67,EB,1,0.15053318,0.20570879,0.7500000000000002,0.7021831274032593,0,0.8494668,0.7942912,0.14898206,0.021492887,0.11660257,0.1847919,0.2037267,0.021423139,0.17065749,0.23889181,FN
tess,68,EB,1,0.9919274,0.9771616,0.7500000000000002,0.7021831274032593,1,0.9919274,0.9771616,0.9917711,0.0017912294,0.988507,0.9942032,0.97692025,0.0038254396,0.97004694,0.9823039,TP
tess,69,J,0,0.0007727459,0.003707297,0.7500000000000002,0.7021831274032593,0,0.9992272,0.9962927,0.0008051555,0.0002541358,0.00046256275,0.0013134549,0.0037962901,0.0009236821,0.0024859058,0.0056011467,TN
tess,70,PC,1,0.99814904,0.9926881,0.7500000000000002,0.7021831274032593,1,0.99814904,0.9926881,0.9980902,0.0005254655,0.99723715,0.9987395,0.9925546,0.0015567312,0.99002355,0.9945751,TP
tess,71,EB,1,0.99063593,0.97440255,0.7500000000000002,0.7021831274032593,1,0.99063593,0.97440255,0.99057233,0.0018687022,0.98737156,0.99321043,0.9743602,0.0038672648,0.9678081,0.98001057,TP
tess,72,EB,1,0.9988671,0.9950071,0.7500000000000002,0.7021831274032593,1,0.9988671,0.9950071,0.9988367,0.00037722097,0.9981103,0.99928635,0.9949466,0.0012512153,0.9925696,0.9965154,TP
tess,73,J,0,0.00020646557,0.001325557,0.7500000000000002,0.7021831274032593,0,0.9997935,0.99867445,0.00022009375,7.145897e-05,0.00012481371,0.0003365607,0.0013809843,0.0003490549,0.0008951609,0.001940249,TN
tess,74,J,0,0.00015008678,0.0010336451,0.7500000000000002,0.7021831274032593,0,0.9998499,0.99896634,0.00016079552,5.9346276e-05,9.283336e-05,0.00025778406,0.0010792532,0.00030339722,0.00071056245,0.0015760696,TN
tess,75,EB,1,0.26428974,0.31017524,0.7500000000000002,0.7021831274032593,0,0.73571026,0.68982476,0.26632255,0.021994673,0.235625,0.30316785,0.3117358,0.01886812,0.28520805,0.34304234,FN
tess,76,J,0,0.0065327846,0.019404477,0.7500000000000002,0.7021831274032593,0,0.9934672,0.9805955,0.0066374154,0.0013753397,0.0047791633,0.009295194,0.019568535,0.0031018164,0.015246164,0.025452383,TN
tess,77,J,0,1.206223e-05,0.00014450478,0.7500000000000002,0.7021831274032593,0,0.99998796,0.9998555,1.3968471e-05,6.6354546e-06,6.086055e-06,2.3907078e-05,0.0001592092,5.800034e-05,8.471371e-05,0.00024648727,TN
tess,78,J,0,0.0024401208,0.009060635,0.7500000000000002,0.7021831274032593,0,0.9975599,0.9909394,0.0024652262,0.0007203275,0.0015855375,0.003686288,0.009067208,0.0020302213,0.0064836033,0.0124730645,TN
tess,79,J,0,3.7747046e-05,0.00035205932,0.7500000000000002,0.7021831274032593,0,0.9999623,0.9996479,4.1413754e-05,1.566048e-05,2.1747313e-05,6.721035e-05,0.00037411225,0.00010935582,0.00022892725,0.0005522711,TN
tess,80,J,0,0.001963878,0.0076558264,0.7500000000000002,0.7021831274032593,0,0.99803615,0.9923442,0.0020394449,0.0005197114,0.0013318916,0.0028859037,0.007840547,0.001532392,0.005662168,0.010319217,TN
tess,81,EB,1,0.99788195,0.99188167,0.7500000000000002,0.7021831274032593,1,0.99788195,0.99188167,0.99778783,0.0006258781,0.9966301,0.99854,0.99165887,0.0018096635,0.9883639,0.99391896,TP
tess,82,J,0,0.120797954,0.17513537,0.7500000000000002,0.7021831274032593,0,0.87920207,0.8248646,0.12093542,0.018692262,0.090312034,0.15198384,0.17484108,0.019866869,0.14144418,0.20715398,TN
tess,83,J,0,0.00041276604,0.0022747924,0.7500000000000002,0.7021831274032593,0,0.99958724,0.9977252,0.0004183683,0.00012395049,0.0002658462,0.0006522816,0.0022820854,0.00052319653,0.0016143476,0.0032490275,TN
tess,84,J,0,0.090110935,0.1412121,0.7500000000000002,0.7021831274032593,0,0.90988904,0.8587879,0.09402932,0.014507707,0.071429096,0.11790767,0.14534399,0.016551247,0.11893881,0.1720552,TN
tess,85,J,0,0.0017134193,0.006886285,0.7500000000000002,0.7021831274032593,0,0.9982866,0.9931137,0.0017784851,0.00054457696,0.0011066528,0.0025100755,0.007035606,0.0016312215,0.0049025253,0.0092611,TN
tess,86,J,0,5.1368632e-05,0.0004477668,0.7500000000000002,0.7021831274032593,0,0.9999486,0.99955225,5.0928327e-05,2.4194818e-05,2.5289626e-05,0.00010173398,0.00043755153,0.00015616065,0.0002575415,0.00076316047,TN
tess,87,EB,1,0.99963456,0.99793106,0.7500000000000002,0.7021831274032593,1,0.99963456,0.99793106,0.9996163,0.00010807993,0.9994268,0.99979144,0.99786544,0.00047195825,0.9970621,0.998664,TP
tess,88,J,0,0.007865342,0.022385981,0.7500000000000002,0.7021831274032593,0,0.99213463,0.97761405,0.008004703,0.0020210408,0.0051934374,0.011958396,0.022559797,0.004365157,0.01625708,0.030877782,TN
tess,89,J,0,3.865812e-05,0.00035867403,0.7500000000000002,0.7021831274032593,0,0.9999613,0.9996413,4.207433e-05,1.7357652e-05,2.0907144e-05,7.4596224e-05,0.00037816723,0.00011911464,0.00022199377,0.00059908157,TN
tess,90,J,0,0.00064761855,0.003230927,0.7500000000000002,0.7021831274032593,0,0.9993524,0.9967691,0.00066626933,0.00020029073,0.00038112752,0.001024959,0.003277566,0.0007680973,0.002137718,0.004618638,TN
tess,91,J,0,3.563327e-05,0.0003365754,0.7500000000000002,0.7021831274032593,0,0.99996436,0.9996634,3.5726232e-05,1.6912414e-05,1.6402946e-05,6.3011896e-05,0.00033160287,0.00011928218,0.00018369015,0.0005251565,TN
tess,92,J,0,0.0018375656,0.00727071,0.7500000000000002,0.7021831274032593,0,0.99816245,0.9927293,0.0018319796,0.000481874,0.0012094332,0.002719964,0.007211046,0.0014609429,0.0052531194,0.009856365,TN
tess,93,PC,1,0.98190236,0.95762897,0.7500000000000002,0.7021831274032593,1,0.98190236,0.95762897,0.98153514,0.0035529863,0.97479254,0.9869551,0.9571288,0.006273628,0.945506,0.9669971,TP
tess,94,PC,1,0.9057282,0.85401416,0.7500000000000002,0.7021831274032593,1,0.9057282,0.85401416,0.9052646,0.009771183,0.88864493,0.92056924,0.853651,0.011154231,0.8350085,0.8713406,TP
tess,95,J,0,0.0032232779,0.011242091,0.7500000000000002,0.7021831274032593,0,0.9967767,0.9887579,0.0032003457,0.0008481274,0.0021359706,0.004946407,0.011113727,0.0022521568,0.0081715835,0.01565662,TN
tess,96,J,0,0.00033207735,0.0019200734,0.7500000000000002,0.7021831274032593,0,0.99966794,0.99807996,0.00035161615,0.00010969403,0.00018790446,0.0005421936,0.0019906154,0.00048722306,0.0012316653,0.0028133742,TN
tess,97,J,0,0.017363993,0.04105635,0.7500000000000002,0.7021831274032593,0,0.98263603,0.95894367,0.018178863,0.005153323,0.011905021,0.027009932,0.04221346,0.008887884,0.030772178,0.057418507,TN
tess,98,J,0,0.00021494675,0.0013678311,0.7500000000000002,0.7021831274032593,0,0.99978507,0.9986322,0.00023593336,8.662027e-05,0.00013770933,0.0003918572,0.0014551717,0.00040995693,0.0009665258,0.0021844802,TN
tess,99,EB,1,0.9980865,0.9924972,0.7500000000000002,0.7021831274032593,1,0.9980865,0.9924972,0.99807185,0.00045098964,0.99720854,0.9986603,0.992487,0.0013556643,0.9899434,0.99431205,TP
tess,100,J,0,8.8531575e-05,0.0006847395,0.7500000000000002,0.7021831274032593,0,0.9999115,0.99931526,9.570729e-05,4.5976718e-05,4.51393e-05,0.00018074566,0.0007153465,0.00025941315,0.0004047926,0.0011949089,TN
tess,101,J,0,0.00058972626,0.0030036918,0.7500000000000002,0.7021831274032593,0,0.9994103,0.9969963,0.00060608046,0.00019897208,0.00034876203,0.00096057315,0.0030407459,0.0007735069,0.0019948576,0.004391172,TN
tess,102,EB,1,0.99100286,0.97517645,0.7500000000000002,0.7021831274032593,1,0.99100286,0.97517645,0.9906355,0.0021375057,0.98728025,0.9935734,0.97451764,0.004381603,0.96762955,0.9808391,TP
tess,103,J,0,0.00037157294,0.002095839,0.7500000000000002,0.7021831274032593,0,0.9996284,0.9979042,0.000419011,0.00016652052,0.000224235,0.0007713428,0.0022727505,0.0006926539,0.0014137079,0.0037020468,TN
tess,104,EB,1,0.9803331,0.9548612,0.7500000000000002,0.7021831274032593,1,0.9803331,0.9548612,0.9803718,0.003600226,0.97478926,0.98527956,0.9550697,0.006187692,0.94550043,0.9638037,TP
tess,105,J,0,0.0014612866,0.0060852612,0.7500000000000002,0.7021831274032593,0,0.99853873,0.9939147,0.0015526405,0.00044615488,0.0009723416,0.0025099732,0.0063362084,0.0013870647,0.004433123,0.009261132,TN
tess,106,PC,1,0.72542155,0.6810254,0.7500000000000002,0.7021831274032593,0,0.27457845,0.3189746,0.7205322,0.024481168,0.67602944,0.75591606,0.6770786,0.020768737,0.63975245,0.7073522,FN
tess,107,J,0,0.07100861,0.11841977,0.7500000000000002,0.7021831274032593,0,0.9289914,0.88158023,0.072808415,0.01234361,0.056802955,0.09318246,0.12028051,0.015022216,0.100326985,0.14474198,TN
tess,108,J,0,0.0038924129,0.0130093545,0.7500000000000002,0.7021831274032593,0,0.9961076,0.98699063,0.0042368844,0.0013039309,0.0027268147,0.006312369,0.013782804,0.0032053988,0.00987562,0.018897519,TN
tess,109,J,0,8.904339e-05,0.00068782625,0.7500000000000002,0.7021831274032593,0,0.99991095,0.99931216,9.798254e-05,4.2046464e-05,5.2798438e-05,0.00017313275,0.0007310029,0.00023703607,0.00045745602,0.0011554712,TN
tess,110,EB,1,0.9152418,0.86502266,0.7500000000000002,0.7021831274032593,1,0.9152418,0.86502266,0.91607267,0.01153282,0.8967157,0.9333343,0.86626387,0.013544459,0.8438751,0.8869936,TP
tess,111,PC,1,0.9986166,0.9941683,0.7500000000000002,0.7021831274032593,1,0.9986166,0.9941683,0.9985859,0.00038427292,0.9979081,0.9991248,0.9941057,0.0012467508,0.9919597,0.9959156,TP
tess,112,J,0,0.00041402946,0.0022802167,0.7500000000000002,0.7021831274032593,0,0.999586,0.99771976,0.00043633275,0.00015197991,0.00024341878,0.0006485973,0.0023537122,0.00061629346,0.0015071259,0.0032347282,TN
tess,113,J,0,0.001748052,0.006994145,0.7500000000000002,0.7021831274032593,0,0.998252,0.9930059,0.0017806272,0.00048229375,0.001188036,0.0027399133,0.007052037,0.0014624929,0.0051807077,0.009912364,TN
tess,114,J,0,0.0004774054,0.0025478494,0.7500000000000002,0.7021831274032593,0,0.99952257,0.99745214,0.00047181823,0.00013176081,0.0003043106,0.00071215746,0.002508083,0.00054324855,0.0017937272,0.0034789692,TN
tess,115,J,0,0.0009777294,0.004452235,0.7500000000000002,0.7021831274032593,0,0.99902225,0.9955478,0.0010237184,0.0003254296,0.0006112408,0.0015786313,0.0045749764,0.0011263366,0.003088695,0.006461659,TN
tess,116,J,0,0.00033752155,0.0019445653,0.7500000000000002,0.7021831274032593,0,0.99966246,0.99805546,0.00034595426,0.00013331237,0.00019519006,0.000591723,0.0019605556,0.0005677361,0.001268754,0.0030116085,TN
tess,117,PC,1,0.81761587,0.763381,0.7500000000000002,0.7021831274032593,1,0.81761587,0.763381,0.8191455,0.024134614,0.7815722,0.85816824,0.76525533,0.022990603,0.7301357,0.80304587,TP
tess,118,J,0,0.00047473298,0.002536731,0.7500000000000002,0.7021831274032593,0,0.99952525,0.9974633,0.0005155136,0.00020782121,0.00029497812,0.00084694877,0.002672977,0.0008048895,0.0017506969,0.003981431,TN
tess,119,J,0,4.092993e-05,0.00037502113,0.7500000000000002,0.7021831274032593,0,0.99995905,0.99962497,4.3920114e-05,2.1059921e-05,2.1296046e-05,8.55425e-05,0.00038939842,0.00014210117,0.00022521087,0.0006666135,TN
tess,120,J,0,4.0887324e-05,0.00037471647,0.7500000000000002,0.7021831274032593,0,0.9999591,0.99962527,4.5056775e-05,1.8826913e-05,2.1991038e-05,7.754805e-05,0.00039856407,0.00012869597,0.00023092754,0.00061749545,TN
tess,121,J,0,0.0006744376,0.003334643,0.7500000000000002,0.7021831274032593,0,0.9993256,0.99666536,0.0006957406,0.0002094865,0.00039493086,0.0011166102,0.003390619,0.0007886228,0.0021978167,0.0049368218,TN
tess,122,J,0,0.33179832,0.3666635,0.7500000000000002,0.7021831274032593,0,0.6682017,0.63333654,0.33710715,0.04638985,0.26903155,0.41195753,0.37052563,0.03781489,0.3142385,0.4309824,TN
tess,123,PC,1,0.98453337,0.9624111,0.7500000000000002,0.7021831274032593,1,0.98453337,0.9624111,0.98451936,0.0032618965,0.9785594,0.9886196,0.96253914,0.0059682396,0.95180017,0.970273,TP
