dataset,index,raw_label,y_true,threshold,outcome,maxlike_probability,maxlike_prediction,maxlike_confidence,maxlike_entropy,mc_dropout_mean_probability,mc_dropout_std_probability,mc_dropout_prediction,mc_dropout_predictive_entropy,aleatoric_uncertainty,epistemic_uncertainty,mc_samples
kepler,1348,no-PC,0,0.5000000000000001,TN,1.4370891221915372e-05,0,0.9999856352806091,0.0001746106136124581,1.5245203030644916e-05,5.606569175142795e-06,0,0.00018433337390888482,0.00018335766799282283,9.757059160619974e-07,100
kepler,1349,no-PC,0,0.5000000000000001,TN,0.00014215506962500513,0,0.9998578429222107,0.001401438727043569,0.0001534704933874309,7.371263927780092e-05,0,0.0015012369258329272,0.0014872269239276648,1.401000190526247e-05,100
kepler,1350,PC,1,0.5000000000000001,TP,0.834185779094696,1,0.834185779094696,0.44918662309646606,0.8324397206306458,0.03332776203751564,1,0.4519965648651123,0.44799289107322693,0.004003673791885376,100
kepler,1351,no-PC,0,0.5000000000000001,TN,6.251000741031021e-05,0,0.9999374747276306,0.000667616433929652,6.381177081493661e-05,1.8951637684949674e-05,0,0.0006802041898481548,0.0006775847868993878,2.619402948766947e-06,100
kepler,1352,no-PC,0,0.5000000000000001,TN,5.275977059682191e-07,0,0.999999463558197,8.153986527759116e-06,5.426936127150839e-07,3.585644776649133e-07,0,8.371982403332368e-06,8.279647772724275e-06,9.2334630608093e-08,100
kepler,1353,no-PC,0,0.5000000000000001,TN,0.007547119632363319,0,0.99245285987854,0.044398240745067596,0.007532146759331226,0.0010035259183496237,0,0.044325172901153564,0.04425917938351631,6.599351763725281e-05,100
kepler,1354,no-PC,0,0.5000000000000001,TN,1.6019826887259114e-07,0,0.9999998211860657,2.666797172423685e-06,1.734713777068464e-07,1.0706955322348222e-07,0,2.873944140446838e-06,2.847509222192457e-06,2.6434918254381046e-08,100
kepler,1355,no-PC,0,0.5000000000000001,TN,0.00620260601863265,0,0.9937974214553833,0.03770984709262848,0.006070381496101618,0.0012705198023468256,0,0.03703717142343521,0.03690442815423012,0.00013274326920509338,100
kepler,1356,no-PC,0,0.5000000000000001,TN,0.011023495346307755,0,0.9889764785766602,0.060653410851955414,0.011228949762880802,0.0018803456332534552,0,0.06157534196972847,0.06142149493098259,0.00015384703874588013,100
kepler,1357,no-PC,0,0.5000000000000001,TN,0.030520932748913765,0,0.9694790840148926,0.13654834032058716,0.0309468824416399,0.005941495299339294,0,0.13801836967468262,0.13743221759796143,0.0005861520767211914,100
kepler,1358,no-PC,0,0.5000000000000001,TN,7.844956417102367e-05,0,0.9999215602874756,0.0008200344746001065,8.276202424895018e-05,2.8046995794284157e-05,0,0.0008606836781837046,0.0008564549498260021,4.228728357702494e-06,100
kepler,1359,no-PC,0,0.5000000000000001,TN,4.860939739614878e-08,0,0.9999999403953552,8.671648856761749e-07,5.083444776232682e-08,3.162865880312893e-08,0,9.045833166965167e-07,8.973069611784013e-07,7.2763555181154516e-09,100
kepler,1360,PC,1,0.5000000000000001,TP,0.9409593939781189,1,0.9409593939781189,0.22431951761245728,0.9371463060379028,0.012764295563101768,1,0.23474840819835663,0.23337426781654358,0.0013741403818130493,100
kepler,1361,no-PC,0,0.5000000000000001,TN,2.083146682707593e-05,0,0.9999791979789734,0.00024537459830753505,2.3655418772250414e-05,8.659204468131065e-06,0,0.0002756307367235422,0.0002741297648753971,1.5009718481451273e-06,100
kepler,1362,no-PC,0,0.5000000000000001,TN,0.0004920085775665939,0,0.9995079636573792,0.004239523783326149,0.0005635546403937042,0.00019612774485722184,0,0.004779486916959286,0.0047472091391682625,3.2277777791023254e-05,100
kepler,1363,no-PC,0,0.5000000000000001,TN,4.438123596628429e-06,0,0.9999955892562866,5.9139223594684154e-05,4.834816081711324e-06,1.9263488866272382e-06,0,6.401134305633605e-05,6.36454569757916e-05,3.6588608054444194e-07,100
kepler,1364,no-PC,0,0.5000000000000001,TN,8.56484572153704e-09,0,1.0,1.9420680530402024e-07,9.386823762724816e-09,4.150924048929028e-09,0,1.9420680530402024e-07,2.202129536499342e-07,0.0,100
kepler,1365,no-PC,0,0.5000000000000001,TN,2.104667881575296e-19,0,1.0,1.9420680530402024e-07,3.588376912474957e-18,1.0588097956316579e-17,0,1.9420680530402024e-07,1.9420679109316552e-07,1.4210854715202004e-14,100
kepler,1366,no-PC,0,0.5000000000000001,TN,4.436807557794964e-06,0,0.9999955892562866,5.912300548516214e-05,4.575673301587813e-06,1.548260456729622e-06,0,6.083245170884766e-05,6.059003862901591e-05,2.424130798317492e-07,100
kepler,1367,no-PC,0,0.5000000000000001,TN,9.01919793250272e-06,0,0.9999909996986389,0.00011378755880286917,9.969967322831508e-06,5.075984063296346e-06,0,0.00012478340067900717,0.0001237074175151065,1.0759831639006734e-06,100
kepler,1368,PC,1,0.5000000000000001,TP,0.9447757005691528,1,0.9447757005691528,0.21361958980560303,0.9434368014335632,0.008247766643762589,1,0.21740439534187317,0.21678461134433746,0.0006197839975357056,100
kepler,1369,PC,1,0.5000000000000001,TP,0.9403635859489441,1,0.9403635859489441,0.2259659320116043,0.9406720995903015,0.006113437470048666,1,0.22511419653892517,0.22478443384170532,0.00032976269721984863,100
kepler,1370,PC,1,0.5000000000000001,TP,0.9528318047523499,1,0.9528318047523499,0.19009120762348175,0.9527691006660461,0.004479616414755583,1,0.19027963280677795,0.19005979597568512,0.00021983683109283447,100
kepler,1371,no-PC,0,0.5000000000000001,TN,6.002561349305324e-06,0,0.9999939799308777,7.81732815084979e-05,6.200548341439571e-06,2.193638238168205e-06,0,8.055051875999197e-05,8.018756489036605e-05,3.62953869625926e-07,100
kepler,1372,PC,1,0.5000000000000001,TP,0.9397115111351013,1,0.9397115111351013,0.22776056826114655,0.937735915184021,0.00818241760134697,1,0.23315231502056122,0.23259977996349335,0.0005525350570678711,100
kepler,1373,no-PC,0,0.5000000000000001,TN,1.5716805137344636e-05,0,0.9999842643737793,0.00018955681298393756,1.687338408373762e-05,6.50706442684168e-06,0,0.00020230789959896356,0.00020113041682634503,1.1774827726185322e-06,100
kepler,1374,PC,1,0.5000000000000001,TP,0.8965883255004883,1,0.8965883255004883,0.3325151801109314,0.8946197628974915,0.009063424542546272,1,0.3367462456226349,0.33631598949432373,0.0004302561283111572,100
kepler,1375,no-PC,0,0.5000000000000001,TN,1.3005248433728411e-07,0,0.9999998807907104,2.1920773178862873e-06,1.5919559359645064e-07,9.636794828793427e-08,0,2.6511052055866458e-06,2.628572701723897e-06,2.2532503862748854e-08,100
kepler,1376,PC,1,0.5000000000000001,TP,0.9916479587554932,1,0.9916479587554932,0.048283666372299194,0.9910433292388916,0.0021164887584745884,1,0.05115033686161041,0.05090745538473129,0.00024288147687911987,100
kepler,1377,no-PC,0,0.5000000000000001,TN,1.655350934015587e-05,0,0.9999834299087524,0.00019878950843121856,1.7865226254798472e-05,6.490338364528725e-06,0,0.000213179417187348,0.00021213093714322895,1.04848004411906e-06,100
kepler,1378,no-PC,0,0.5000000000000001,TN,0.14586609601974487,0,0.8541339039802551,0.4154708683490753,0.15047432482242584,0.020146938040852547,0,0.4235309660434723,0.4219367504119873,0.0015942156314849854,100
kepler,1379,no-PC,0,0.5000000000000001,TN,2.9893801183789037e-05,0,0.9999700784683228,0.0003413227677810937,2.8657354050665163e-05,9.758378837432247e-06,0,0.00032841574284248054,0.00032695665140636265,1.4590914361178875e-06,100
kepler,1380,no-PC,0,0.5000000000000001,TN,0.0009723122930154204,0,0.999027669429779,0.007715635467320681,0.0009994411375373602,0.00022627673752140254,0,0.007903395220637321,0.007879829965531826,2.3565255105495453e-05,100
kepler,1381,no-PC,0,0.5000000000000001,TN,0.001576605369336903,0,0.9984233975410461,0.011748378165066242,0.001775077311322093,0.0006384476437233388,0,0.013016683049499989,0.012913496233522892,0.00010318681597709656,100
kepler,1382,no-PC,0,0.5000000000000001,TN,4.324284600443207e-05,0,0.9999567866325378,0.0004777753783855587,4.9601389036979526e-05,2.270617005706299e-05,0,0.0005412239115685225,0.0005367164267227054,4.507484845817089e-06,100
kepler,1383,no-PC,0,0.5000000000000001,TN,1.2932914614793845e-05,0,0.9999870657920837,0.00015850228373892605,1.410477125318721e-05,6.504425982711837e-06,0,0.00017164082964882255,0.00017027975991368294,1.3610697351396084e-06,100
kepler,1384,no-PC,0,0.5000000000000001,TN,9.38974608288845e-06,0,0.9999905824661255,0.00011808439012384042,9.902411875373218e-06,4.212654857838061e-06,0,0.0001240052079083398,0.0001231924252351746,8.127826731652021e-07,100
kepler,1385,no-PC,0,0.5000000000000001,TN,0.004065636545419693,0,0.9959343671798706,0.026439441367983818,0.0040457178838551044,0.0008191906381398439,0,0.02632981725037098,0.026254117488861084,7.569976150989532e-05,100
kepler,1386,no-PC,0,0.5000000000000001,TN,2.831145866366569e-05,0,0.9999716877937317,0.0003247955464757979,3.0884275474818423e-05,1.745342160575092e-05,0,0.0003516251454129815,0.0003475614939816296,4.0636514313519e-06,100
kepler,1387,no-PC,0,0.5000000000000001,TN,0.0010287155164405704,0,0.9989712834358215,0.00810517743229866,0.0010600838577374816,0.00026379694463685155,0,0.008320467546582222,0.008289825171232224,3.0642375349998474e-05,100
kepler,1388,no-PC,0,0.5000000000000001,TN,1.8594913854030892e-05,0,0.9999814033508301,0.00022114212333690375,2.0178065824438818e-05,1.0196346920565702e-05,0,0.00023832119768485427,0.00023616495309397578,2.1562445908784866e-06,100
kepler,1389,PC,1,0.5000000000000001,TP,0.979091465473175,1,0.979091465473175,0.10155421495437622,0.9790233373641968,0.002575448015704751,1,0.10181615501642227,0.10165896266698837,0.00015719234943389893,100
kepler,1390,PC,1,0.5000000000000001,TP,0.9577187895774841,1,0.9577187895774841,0.17512740194797516,0.956717312335968,0.006133659742772579,1,0.17823992669582367,0.17779579758644104,0.0004441291093826294,100
kepler,1391,no-PC,0,0.5000000000000001,TN,0.0005213288241066039,0,0.9994786977767944,0.00446198508143425,0.000541598186828196,0.00014331910642795265,0,0.0046148039400577545,0.004597341176122427,1.746276393532753e-05,100
kepler,1392,no-PC,0,0.5000000000000001,TN,7.48285356166889e-06,0,0.9999924898147583,9.580217010807246e-05,7.983420800883323e-06,3.0938908821553923e-06,0,0.00010169392771786079,0.00010112691961694509,5.670081009157002e-07,100
kepler,1393,no-PC,0,0.5000000000000001,TN,1.6578441091041896e-06,0,0.9999983310699463,2.3723734557279386e-05,1.7462632513343124e-06,7.325660931201128e-07,0,2.4898276024032384e-05,2.476357803971041e-05,1.3469798432197422e-07,100
kepler,1394,no-PC,0,0.5000000000000001,TN,4.425768202054314e-05,0,0.9999557137489319,0.00048796128248795867,4.576315768645145e-05,1.3921456229581963e-05,0,0.0005030290340073407,0.0005010724999010563,1.95653410628438e-06,100
kepler,1395,no-PC,0,0.5000000000000001,TN,6.19865829776245e-08,0,0.9999999403953552,1.0907374417001847e-06,7.346130814767093e-08,4.647669982205116e-08,0,1.280174046769389e-06,1.267974880647671e-06,1.2199166121718008e-08,100
kepler,1396,no-PC,0,0.5000000000000001,TN,3.967088559875265e-05,0,0.9999603033065796,0.00044173028436489403,3.990326513303444e-05,1.349857666355092e-05,0,0.0004440847260411829,0.00044197626993991435,2.10845610126853e-06,100
kepler,1397,no-PC,0,0.5000000000000001,TN,8.758574421285914e-10,0,1.0,1.9420680530402024e-07,1.076982392156367e-09,6.437648747414926e-10,0,1.9420680530402024e-07,1.9420679109316552e-07,1.4210854715202004e-14,100
kepler,1398,no-PC,0,0.5000000000000001,TN,3.348564177940716e-06,0,0.9999966621398926,4.55638364655897e-05,3.7581994547508657e-06,1.9034615661439602e-06,0,5.070400584372692e-05,5.02892435179092e-05,4.147623258177191e-07,100
kepler,1399,no-PC,0,0.5000000000000001,TN,3.408121301617939e-06,0,0.9999966025352478,4.631414412870072e-05,3.906386154994834e-06,1.6891137875063578e-06,0,5.2552204579114914e-05,5.2225404942873865e-05,3.267996362410486e-07,100
kepler,1400,no-PC,0,0.5000000000000001,TN,0.0004248493642080575,0,0.999575138092041,0.003723194357007742,0.0004553631297312677,0.00019213218183722347,0,0.003959012683480978,0.00392618915066123,3.2823532819747925e-05,100
kepler,1401,no-PC,0,0.5000000000000001,TN,1.4397999166249065e-06,0,0.9999985694885254,2.080655758618377e-05,1.4493880371446721e-06,6.003575094837288e-07,0,2.0935494831064716e-05,2.0824272723984905e-05,1.112221070798114e-07,100
kepler,1402,PC,1,0.5000000000000001,TP,0.9703283905982971,1,0.9703283905982971,0.13359878957271576,0.9702189564704895,0.0031536719761788845,1,0.13398022949695587,0.13381223380565643,0.00016799569129943848,100
kepler,1403,no-PC,0,0.5000000000000001,TN,6.410387868527323e-06,0,0.9999935626983643,8.306316158268601e-05,6.755148206138983e-06,2.481694991729455e-06,0,8.717655146028847e-05,8.675090793985873e-05,4.256435204297304e-07,100
kepler,1404,no-PC,0,0.5000000000000001,TN,6.513774337690847e-07,0,0.9999993443489075,9.929712177836336e-06,6.754960395483067e-07,3.4278352245564747e-07,0,1.0272820873069577e-05,1.0199201824434567e-05,7.361904863500968e-08,100
kepler,1405,no-PC,0,0.5000000000000001,TN,9.899598808260635e-06,0,0.9999901056289673,0.000123972786241211,1.0588693839963526e-05,4.245212039677426e-06,0,0.00013188978482503444,0.00013111505541019142,7.747294148430228e-07,100
kepler,1406,no-PC,0,0.5000000000000001,TN,1.505568616266828e-05,0,0.9999849200248718,0.00018223021470475942,1.5571435142192058e-05,5.715958195651183e-06,0,0.00018794822972267866,0.0001870144042186439,9.338255040347576e-07,100
kepler,1407,no-PC,0,0.5000000000000001,TN,1.778725618351018e-06,0,0.9999982118606567,2.5328363335574977e-05,2.0574805148498854e-06,9.226355928149133e-07,0,2.8998187190154567e-05,2.8812628443120047e-05,1.855587470345199e-07,100
kepler,1408,no-PC,0,0.5000000000000001,TN,0.0007170946337282658,0,0.9992828965187073,0.00590881984680891,0.0007350965752266347,0.0002193102118326351,0,0.006038921885192394,0.006009512580931187,2.940930426120758e-05,100
kepler,1409,no-PC,0,0.5000000000000001,TN,1.8940911104436964e-05,0,0.9999810457229614,0.00022490772244054824,2.4440965717076324e-05,1.6221509213210084e-05,0,0.000283985398709774,0.0002794142346829176,4.5711640268564224e-06,100
kepler,1410,no-PC,0,0.5000000000000001,TN,0.0001282991433981806,0,0.9998716711997986,0.001277998206205666,0.0001361746108159423,4.9358004616806284e-05,0,0.0013483335496857762,0.0013402615441009402,8.072005584836006e-06,100
kepler,1411,PC,1,0.5000000000000001,TP,0.9913368821144104,1,0.9913368821144104,0.049763865768909454,0.9903234839439392,0.0026737782172858715,1,0.05450974404811859,0.05416591465473175,0.0003438293933868408,100
kepler,1412,no-PC,0,0.5000000000000001,TN,3.9678229768469464e-07,0,0.9999995827674866,6.245305030461168e-06,4.42178645698732e-07,2.2325832560454728e-07,0,6.911938271514373e-06,6.862863756396109e-06,4.907451511826366e-08,100
kepler,1413,no-PC,0,0.5000000000000001,TN,2.4982022296171635e-05,0,0.9999750256538391,0.00028972505242563784,2.621039493533317e-05,1.0552270396146923e-05,0,0.000302712811389938,0.00030087438062764704,1.8384307622909546e-06,100
kepler,1414,no-PC,0,0.5000000000000001,TN,2.122480857735809e-09,0,1.0,1.9420680530402024e-07,3.114634994361154e-09,2.7105686584150135e-09,0,1.9420680530402024e-07,1.9596771494434506e-07,0.0,100
kepler,1415,no-PC,0,0.5000000000000001,TN,0.005273036193102598,0,0.9947269558906555,0.03291697055101395,0.005428040400147438,0.001391448313370347,0,0.033726900815963745,0.033561065793037415,0.00016583502292633057,100
kepler,1416,no-PC,0,0.5000000000000001,TN,5.7542665672372095e-06,0,0.9999942183494568,7.518274651374668e-05,5.877701369172428e-06,2.063593683487852e-06,0,7.667074532946572e-05,7.632443885086104e-05,3.4630647860467434e-07,100
kepler,1417,no-PC,0,0.5000000000000001,TN,0.00040620777872391045,0,0.9995937943458557,0.0035780579783022404,0.00047515862388536334,0.00022570615692529827,0,0.004110893700271845,0.004065325949341059,4.556775093078613e-05,100
kepler,1418,PC,1,0.5000000000000001,TP,0.657482922077179,1,0.657482922077179,0.6426909565925598,0.6561292409896851,0.03559703752398491,1,0.6435695886611938,0.6407914161682129,0.002778172492980957,100
kepler,1419,PC,1,0.5000000000000001,TP,0.9694386720657349,1,0.9694386720657349,0.1366880238056183,0.9700086712837219,0.003224315121769905,1,0.13471202552318573,0.13453704118728638,0.00017498433589935303,100
kepler,1420,no-PC,0,0.5000000000000001,TN,0.0015798549866303802,0,0.9984201192855835,0.011769338510930538,0.001672463957220316,0.00045003576087765396,0,0.012363891117274761,0.012305260635912418,5.8630481362342834e-05,100
kepler,1421,no-PC,0,0.5000000000000001,TN,7.373049811576493e-06,0,0.9999926090240479,9.450536163058132e-05,7.292592272278853e-06,2.789244945233804e-06,0,9.355409565614536e-05,9.307380969403312e-05,4.802859621122479e-07,100
kepler,1422,no-PC,0,0.5000000000000001,TN,7.425113608405809e-07,0,0.9999992847442627,1.1221743079659063e-05,7.301762252609478e-07,3.217097628294141e-07,0,1.1047551197407302e-05,1.0985936569340993e-05,6.16146280663088e-08,100
kepler,1423,PC,1,0.5000000000000001,TP,0.9535328149795532,1,0.9535328149795532,0.18797867000102997,0.9533170461654663,0.004730264190584421,1,0.18863007426261902,0.18838132917881012,0.0002487450838088989,100
kepler,1424,no-PC,0,0.5000000000000001,TN,8.76407193572959e-06,0,0.999991238117218,0.0001108203359763138,9.571327609592117e-06,3.90163904739893e-06,0,0.0001201846098410897,0.00011944644938921556,7.381604518741369e-07,100
kepler,1425,PC,1,0.5000000000000001,TP,0.6891943216323853,1,0.6891943216323853,0.6197437644004822,0.6828548908233643,0.027672749012708664,1,0.6246987581253052,0.6229440569877625,0.0017547011375427246,100
kepler,1426,no-PC,0,0.5000000000000001,TN,2.2501160401589004e-07,0,0.9999997615814209,3.669289753815974e-06,2.3236252388869616e-07,1.2226672652104753e-07,0,3.7816923850186868e-06,3.753227247216273e-06,2.8465137802413665e-08,100
kepler,1427,no-PC,0,0.5000000000000001,TN,6.874006066937e-05,0,0.999931275844574,0.0007276234682649374,7.3749411967583e-05,2.63520469161449e-05,0,0.0007754603866487741,0.0007710374775342643,4.422909114509821e-06,100
kepler,1428,no-PC,0,0.5000000000000001,FP,0.8749944567680359,1,0.8749944567680359,0.3767809569835663,0.8696172833442688,0.019282538443803787,1,0.3871136009693146,0.3855161666870117,0.0015974342823028564,100
kepler,1429,PC,1,0.5000000000000001,TP,0.6517899036407471,1,0.6517899036407471,0.6463315486907959,0.648481011390686,0.034207746386528015,1,0.6483818888664246,0.6458225846290588,0.0025593042373657227,100
kepler,1430,no-PC,0,0.5000000000000001,TN,0.0001234243536600843,0,0.9998765587806702,0.0012342213885858655,0.00012962562323082238,4.002490095444955e-05,0,0.0012898780405521393,0.0012840095441788435,5.868496373295784e-06,100
kepler,1431,no-PC,0,0.5000000000000001,TN,5.293041027698564e-08,0,0.9999999403953552,9.397417102263717e-07,5.062293340074575e-08,2.835165524572858e-08,0,9.010305461742973e-07,8.949438665695197e-07,6.086679604777601e-09,100
kepler,1432,no-PC,0,0.5000000000000001,TN,5.198129997552314e-07,0,0.999999463558197,8.041401088121347e-06,5.728069822907855e-07,2.830405776421685e-07,0,8.805599463812541e-06,8.743442776903976e-06,6.215668690856546e-08,100
kepler,1433,no-PC,0,0.5000000000000001,TN,0.0001613789063412696,0,0.999838650226593,0.0015704870456829667,0.00018658414774108678,0.00010402710904600099,0,0.001788695459254086,0.0017636106349527836,2.5084824301302433e-05,100
kepler,1434,no-PC,0,0.5000000000000001,TN,0.41608238220214844,0,0.5839176177978516,0.6789959669113159,0.411892294883728,0.017356064170598984,0,0.6775398850440979,0.676917314529419,0.0006225705146789551,100
kepler,1435,no-PC,0,0.5000000000000001,TN,0.01237224880605936,0,0.9876277446746826,0.06663801521062851,0.013145864941179752,0.0027316748164594173,0,0.07000233978033066,0.06972838938236237,0.00027395039796829224,100
kepler,1436,no-PC,0,0.5000000000000001,TN,0.0001497514167567715,0,0.9998502731323242,0.0014685310889035463,0.00015774555504322052,4.753939720103517e-05,0,0.0015387209132313728,0.001532099675387144,6.6212378442287445e-06,100
kepler,1437,PC,1,0.5000000000000001,TP,0.932746171951294,1,0.932746171951294,0.24647681415081024,0.9318105578422546,0.00930935051292181,1,0.2489302158355713,0.24827228486537933,0.0006579309701919556,100
kepler,1438,no-PC,0,0.5000000000000001,TN,0.00030345068080350757,0,0.9996965527534485,0.0027614436112344265,0.0003053774416912347,0.00010101070074597374,0,0.0027770441956818104,0.002761353738605976,1.5690457075834274e-05,100
kepler,1439,no-PC,0,0.5000000000000001,TN,0.00024300639051944017,0,0.9997569918632507,0.0022653788328170776,0.00024941418087109923,8.960185368778184e-05,0,0.0023186218459159136,0.002304829889908433,1.3791956007480621e-05,100
kepler,1440,PC,1,0.5000000000000001,TP,0.9479359984397888,1,0.9479359984397888,0.20454829931259155,0.9387222528457642,0.018834242597222328,1,0.23046891391277313,0.22743605077266693,0.003032863140106201,100
kepler,1441,PC,1,0.5000000000000001,TP,0.9856458902359009,1,0.9856458902359009,0.07516539841890335,0.9851166009902954,0.0024901097640395164,1,0.07739412039518356,0.07719257473945618,0.00020154565572738647,100
kepler,1442,no-PC,0,0.5000000000000001,TN,1.664919579980051e-08,0,1.0,3.1485134854847274e-07,1.7740852342740254e-08,9.915313015085303e-09,0,3.3436887747484434e-07,3.387009144262265e-07,0.0,100
kepler,1443,PC,1,0.5000000000000001,TP,0.9879418611526489,1,0.9879418611526489,0.06525819003582001,0.9880929589271545,0.0018066007178276777,1,0.06459150463342667,0.06445526331663132,0.00013624131679534912,100
kepler,1444,PC,1,0.5000000000000001,TP,0.9672595858573914,1,0.9672595858573914,0.1441427320241928,0.9632337093353271,0.010064030066132545,1,0.15752741694450378,0.15620680153369904,0.0013206154108047485,100
kepler,1445,no-PC,0,0.5000000000000001,TN,3.617952097556554e-05,0,0.9999638199806213,0.00040618746425025165,4.3222069507464767e-05,2.722649514907971e-05,0,0.0004775665875058621,0.00047107908176258206,6.487505743280053e-06,100
kepler,1446,PC,1,0.5000000000000001,TP,0.9621073603630066,1,0.9621073603630066,0.1611880213022232,0.9618167877197266,0.004294967278838158,1,0.16212667524814606,0.16187720000743866,0.00024947524070739746,100
kepler,1447,no-PC,0,0.5000000000000001,TN,0.08557718992233276,0,0.9144228100776672,0.2921838164329529,0.09057249873876572,0.02058640494942665,0,0.3038603663444519,0.30134379863739014,0.0025165677070617676,100
kepler,1448,no-PC,0,0.5000000000000001,TN,0.0019010313553735614,0,0.9980989694595337,0.013809866271913052,0.0019360685255378485,0.0003990935510955751,0,0.014028999023139477,0.013989545404911041,3.9453618228435516e-05,100
kepler,1449,no-PC,0,0.5000000000000001,TN,0.023082740604877472,0,0.9769172668457031,0.10980549454689026,0.023777181282639503,0.005418675951659679,0,0.11239580810070038,0.11180496960878372,0.0005908384919166565,100
kepler,1450,no-PC,0,0.5000000000000001,TN,0.00020340835908427835,0,0.9997965693473816,0.0019324186723679304,0.00020930547907482833,7.065639510983601e-05,0,0.001982460031285882,0.0019713332876563072,1.1126743629574776e-05,100
kepler,1451,no-PC,0,0.5000000000000001,TN,7.924113560875412e-07,0,0.9999992251396179,1.1924352293135598e-05,8.625781902082963e-07,3.9209942315210355e-07,0,1.2907050404464826e-05,1.2825202247768175e-05,8.184815669665113e-08,100
kepler,1452,no-PC,0,0.5000000000000001,TN,1.7093907445087098e-05,0,0.9999828934669495,0.00020472996402531862,1.7158628907054663e-05,7.28228496882366e-06,0,0.00020544027211144567,0.00020410565775819123,1.3346143532544374e-06,100
kepler,1453,no-PC,0,0.5000000000000001,TN,0.07483106106519699,0,0.9251689314842224,0.26595982909202576,0.07788456231355667,0.017933037132024765,0,0.27357208728790283,0.2714206874370575,0.002151399850845337,100
kepler,1454,no-PC,0,0.5000000000000001,FP,0.8347093462944031,1,0.8347093462944031,0.4483397603034973,0.8308979272842407,0.01607077196240425,1,0.4544595777988434,0.45354488492012024,0.0009146928787231445,100
kepler,1455,no-PC,0,0.5000000000000001,TN,4.212633029965218e-06,0,0.999995768070221,5.6354165280936286e-05,4.525725216808496e-06,1.622826061975502e-06,0,6.021808076184243e-05,5.994543607812375e-05,2.7264468371868134e-07,100
kepler,1456,PC,1,0.5000000000000001,TP,0.7607809901237488,1,0.7607809901237488,0.550178050994873,0.7598650455474854,0.019517263397574425,1,0.5512354373931885,0.5501933693885803,0.0010420680046081543,100
kepler,1457,no-PC,0,0.5000000000000001,TN,0.0001137919316533953,0,0.9998862147331238,0.0011471457546576858,0.00011527169408509508,3.352961357450113e-05,0,0.001160574029199779,0.0011560569982975721,4.517030902206898e-06,100
kepler,1458,no-PC,0,0.5000000000000001,TN,0.0008196134003810585,0,0.9991803765296936,0.006644005887210369,0.0009332780027762055,0.00038901614607311785,0,0.007444143295288086,0.0073761786334216595,6.796466186642647e-05,100
kepler,1459,PC,1,0.5000000000000001,TP,0.5893420577049255,1,0.5893420577049255,0.6770971417427063,0.5896376371383667,0.0190854761749506,1,0.6769901514053345,0.6762354969978333,0.0007546544075012207,100
kepler,1460,no-PC,0,0.5000000000000001,TN,9.051951565197669e-06,0,0.9999909400939941,0.00011416797497076914,9.740425412019249e-06,3.5207499422540423e-06,0,0.00012213733862154186,0.00012154564319644123,5.916954251006246e-07,100
kepler,1461,PC,1,0.5000000000000001,TP,0.9667108058929443,1,0.9667108058929443,0.1459960788488388,0.9667930006980896,0.003721157554537058,1,0.14571909606456757,0.1455104649066925,0.00020863115787506104,100
kepler,1462,no-PC,0,0.5000000000000001,FP,0.7086196541786194,1,0.7086196541786194,0.6033830046653748,0.706677258014679,0.03373994305729866,1,0.6051000356674194,0.6023248434066772,0.0027751922607421875,100
kepler,1463,no-PC,0,0.5000000000000001,TN,0.0002327509573660791,0,0.9997672438621521,0.0021798117086291313,0.0002379721263423562,8.313277794513851e-05,0,0.0022234302014112473,0.0022104703821241856,1.2959819287061691e-05,100
kepler,1464,no-PC,0,0.5000000000000001,TN,1.3990878642289317e-06,0,0.9999986290931702,2.0258357835700735e-05,1.4713297105117817e-06,4.584982207234134e-07,0,2.123032209055964e-05,2.1162024495424703e-05,6.829759513493627e-08,100
kepler,1465,PC,1,0.5000000000000001,TP,0.9852647185325623,1,0.9852647185325623,0.07677238434553146,0.9842494130134583,0.004063824191689491,1,0.08100464940071106,0.08050355315208435,0.000501096248626709,100
kepler,1466,PC,1,0.5000000000000001,TP,0.974416196346283,1,0.974416196346283,0.11903870850801468,0.9735437035560608,0.004361129365861416,1,0.12219937890768051,0.12184561789035797,0.0003537610173225403,100
kepler,1467,no-PC,0,0.5000000000000001,TN,0.002159911673516035,0,0.9978401064872742,0.015414441004395485,0.002197865629568696,0.0006433700327761471,0,0.015646977350115776,0.01556295994669199,8.401740342378616e-05,100
kepler,1468,PC,1,0.5000000000000001,TP,0.9535824060440063,1,0.9535824060440063,0.18782880902290344,0.9503887891769409,0.010260537266731262,1,0.19736887514591217,0.19630184769630432,0.0010670274496078491,100
kepler,1469,no-PC,0,0.5000000000000001,TN,0.0015617536846548319,0,0.9984382390975952,0.011652501299977303,0.0015759692760184407,0.0002797376655507833,0,0.011744274757802486,0.011720322072505951,2.3952685296535492e-05,100
kepler,1470,no-PC,0,0.5000000000000001,TN,1.271187556994846e-06,0,0.9999987483024597,1.8528267901274376e-05,1.3896028576709796e-06,5.986251494505268e-07,0,2.0130470147705637e-05,2.0009563741041347e-05,1.2090640666428953e-07,100
kepler,1471,no-PC,0,0.5000000000000001,TN,5.0711473704723176e-06,0,0.9999949336051941,6.68982756906189e-05,5.433888418338029e-06,2.0784548269148218e-06,0,7.130811718525365e-05,7.093934982549399e-05,3.687673597596586e-07,100
